,code,road,desc,lat,lng,in_WD,in_H,out_WD,out_H,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
123,05039,New Bridge Rd,New Bridge Ctr,1.28293819129834,103.84254276754574,4031.733333333333,1870.639344262295,2851.5,1375.4590163934427,CHINATOWN,OTSZ03,OUTRAM,OT,CENTRAL REGION,CR
124,05049,New Bridge Rd,Chinatown Stn Exit E,1.28531114761754,103.84455070696784,2358.4754098360654,911.0166666666667,2214.1803278688526,1049.4,CHINA SQUARE,OTSZ04,OUTRAM,OT,CENTRAL REGION,CR
125,05059,New Bridge Rd,Hong Lim Pk,1.28676420118491,103.84575036447065,111.49122807017544,37.54385964912281,378.3333333333333,134.3859649122807,BOAT QUAY,SRSZ03,SINGAPORE RIVER,SR,CENTRAL REGION,CR
126,05069,New Bridge Rd,Outram Pk Stn Exit H,1.28027629959632,103.84029791443083,1160.1166666666666,308.7,127.23333333333333,43.166666666666664,CHINATOWN,OTSZ03,OUTRAM,OT,CENTRAL REGION,CR
127,05129,Upp Pickering St,Opp One Upp Pickering,1.28601166699569,103.84634666701143,58.327586206896555,9.454545454545455,132.06896551724137,42.163636363636364,BOAT QUAY,SRSZ03,SINGAPORE RIVER,SR,CENTRAL REGION,CR
128,05131,Upp Cross St,Opp Hong Lim Cplx,1.284073056,103.8453381,944.7741935483871,346.76666666666665,871.8709677419355,360.76666666666665,CHINATOWN,OTSZ03,OUTRAM,OT,CENTRAL REGION,CR
129,05189,Sth Bridge Rd,Opp Sri Mariamman Tp,1.2820913960391,103.84528061446953,263.3666666666667,122.38333333333334,323.6166666666667,159.4,CHINATOWN,OTSZ03,OUTRAM,OT,CENTRAL REGION,CR
130,05199,Sth Bridge Rd,Opp Hong Lim Cplx,1.28451455846092,103.84666049314171,540.5,170.01666666666668,510.26666666666665,182.86666666666667,CHINA SQUARE,OTSZ04,OUTRAM,OT,CENTRAL REGION,CR
131,05239,Neil Rd,Bef The Pinnacle@Duxton,1.27854113014976,103.8415105424013,164.66666666666666,61.3,237.71666666666667,100.36666666666666,CHINATOWN,OTSZ03,OUTRAM,OT,CENTRAL REGION,CR
132,05241,Kreta Ayer Rd,Opp Blk 333,1.28071988238536,103.84227488654868,203.55,96.41379310344827,243.41666666666666,116.05172413793103,CHINATOWN,OTSZ03,OUTRAM,OT,CENTRAL REGION,CR
133,05259,Neil Rd,Aft Kreta Ayer Rd,1.27979447837032,103.84262707605177,87.66666666666667,33.483333333333334,160.13333333333333,64.2,CHINATOWN,OTSZ03,OUTRAM,OT,CENTRAL REGION,CR
134,05269,Sth Bridge Rd,Maxwell Rd FC,1.28097747304602,103.84460051710637,299.12280701754383,131.8421052631579,394.29824561403507,165.33333333333334,MAXWELL,DTSZ07,DOWNTOWN CORE,DT,CENTRAL REGION,CR
135,05271,Tg Pagar Rd,Opp Fairfield Meth Ch,1.27975329525167,103.84382212419122,219.58333333333334,79.46666666666667,143.8,55.3,CHINATOWN,OTSZ03,OUTRAM,OT,CENTRAL REGION,CR
136,05319,Church St,OCBC Ctr,1.284437,103.849114,25.724137931034484,2.314814814814815,211.93103448275863,31.203703703703702,PHILLIP,DTSZ04,DOWNTOWN CORE,DT,CENTRAL REGION,CR
137,05411,Tg Pagar Rd,Tg Pagar Plaza,1.27519165673078,103.84309190393883,844.45,356.81666666666666,424.01666666666665,168.16666666666666,CHINATOWN,OTSZ03,OUTRAM,OT,CENTRAL REGION,CR
138,05419,Tg Pagar Rd,The Amara,1.27470669455555,103.84318683838887,552.5964912280701,216.5438596491228,505.4035087719298,220.35087719298247,ANSON,DTSZ10,DOWNTOWN CORE,DT,CENTRAL REGION,CR
139,05421,Tg Pagar Rd,Aft Craig Rd,1.27777470568529,103.84346347289251,217.28333333333333,97.3157894736842,60.93333333333333,25.80701754385965,CHINATOWN,OTSZ03,OUTRAM,OT,CENTRAL REGION,CR
140,05429,Tg Pagar Rd,Bef Craig Rd,1.27769413050075,103.84370654372525,104.52631578947368,38.45614035087719,366.7719298245614,138.64912280701753,CHINATOWN,OTSZ03,OUTRAM,OT,CENTRAL REGION,CR
141,05431,Hoe Chiang Rd,TOWER 15,1.27408,103.8420461,34.91228070175438,14.859649122807017,119.0701754385965,47.05263157894737,ANSON,DTSZ10,DOWNTOWN CORE,DT,CENTRAL REGION,CR
142,05519,Cantonment Rd,Opp Maritime Hse,1.27553472200739,103.84112694400494,336.5,117.38333333333334,944.3448275862069,278.7,CHINATOWN,OTSZ03,OUTRAM,OT,CENTRAL REGION,CR
143,05521,Cantonment Rd,Maritime Hse,1.27676861098316,103.84059222200347,577.35,189.28333333333333,244.46666666666667,89.66666666666667,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
144,05629,Cantonment Rd,Opp Southpoint,1.273211389,103.84187,135.2,42.610169491525426,213.63333333333333,51.67796610169491,ANSON,DTSZ10,DOWNTOWN CORE,DT,CENTRAL REGION,CR
145,05631,Cantonment Link,Blk 16,1.27346055934188,103.84034718190608,608.6,205.96666666666667,323.3666666666667,121.36666666666666,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
146,05641,Keppel Rd,Bef Cantonment Rd,1.27272393115133,103.84140618785226,437.672131147541,135.5,339.672131147541,106.88333333333334,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
147,05649,Keppel Rd,Opp Customs Port Br HQ,1.2723842122117,103.84093912218094,407.93333333333334,122.83333333333333,434.31666666666666,137.96666666666667,CITY TERMINALS,BMSZ17,BUKIT MERAH,BM,CENTRAL REGION,CR
148,05651,Tg Pagar Rd,Opp Fuji Xerox Twrs,1.273218611,103.8430731,98.53333333333333,28.603448275862068,48.71666666666667,22.379310344827587,ANSON,DTSZ10,DOWNTOWN CORE,DT,CENTRAL REGION,CR
149,06011,Outram Rd,Opp Outram Pk Stn,1.28165999996967,103.83801388886192,1248.2,252.03333333333333,670.8,125.06666666666666,SINGAPORE GENERAL HOSPITAL,BMSZ05,BUKIT MERAH,BM,CENTRAL REGION,CR
150,06029,Outram Rd,Outram Pk Stn,1.28177041153491,103.8383828488293,729.3666666666667,208.76666666666668,1558.45,428.9,PEOPLE'S PARK,OTSZ02,OUTRAM,OT,CENTRAL REGION,CR
151,06031,Chin Swee Rd,Opp Blk 13,1.28607055552165,103.83879166662209,268.7894736842105,56.40350877192982,245.64912280701753,84.35087719298245,PEARL'S HILL,OTSZ01,OUTRAM,OT,CENTRAL REGION,CR
152,06039,Chin Swee Rd,Blk 8,1.28705997883119,103.83962555611693,339.35087719298247,100.54385964912281,325.3157894736842,66.2280701754386,PEARL'S HILL,OTSZ01,OUTRAM,OT,CENTRAL REGION,CR
153,06049,Outram Rd,BEF OUTRAM FLYOVER,1.28474856880259,103.83517705055233,509.5,163.68333333333334,411.55,91.1,PEARL'S HILL,OTSZ01,OUTRAM,OT,CENTRAL REGION,CR
154,06051,Tiong Bahru Rd,Blk 55,1.28475980959972,103.83405671725487,1206.4655172413793,438.96666666666664,1422.2413793103449,571.9,TIONG BAHRU,BMSZ10,BUKIT MERAH,BM,CENTRAL REGION,CR
155,06069,Outram Rd,Aft Furama RiverFront,1.28623157720487,103.83496162445665,335.0,87.08771929824562,351.7068965517241,112.96491228070175,PEARL'S HILL,OTSZ01,OUTRAM,OT,CENTRAL REGION,CR
156,06071,Zion Rd,Blk 2B,1.28685859481289,103.83360028266564,222.0,84.2,162.36666666666667,47.833333333333336,TIONG BAHRU,BMSZ10,BUKIT MERAH,BM,CENTRAL REGION,CR
157,06081,Zion Rd,Blk 94,1.28837086415387,103.83349881780524,157.2,56.266666666666666,128.41666666666666,43.666666666666664,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
158,06129,Kim Seng Rd,Grand Copthorne Hotel,1.29078162052352,103.83440916705554,368.4035087719298,112.14035087719299,453.17543859649123,165.80701754385964,ROBERTSON QUAY,SRSZ01,SINGAPORE RIVER,SR,CENTRAL REGION,CR
159,06131,Zion Rd,The Boys' Brigade HQ,1.29152472200833,103.83222750001508,414.68333333333334,167.7,485.05,171.83333333333334,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
160,06141,Havelock Rd,Holiday Inn Atrium,1.28963300933974,103.83381241921823,105.56140350877193,36.45614035087719,223.96491228070175,69.19298245614036,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
161,06149,Havelock Rd,Opp Holiday Inn Atrium,1.28984045728104,103.83411526676929,244.0701754385965,82.80701754385964,156.4561403508772,53.68421052631579,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
162,06151,Havelock Rd,Hotel Miramar,1.28870976841461,103.83737276969174,247.98275862068965,104.87719298245614,487.41379310344826,208.0,ROBERTSON QUAY,SRSZ01,SINGAPORE RIVER,SR,CENTRAL REGION,CR
163,06159,Havelock Rd,Opp Hotel Miramar,1.28909385421188,103.8368794036018,474.0,216.50877192982455,227.41379310344828,99.57894736842105,ROBERTSON QUAY,SRSZ01,SINGAPORE RIVER,SR,CENTRAL REGION,CR
164,06161,Havelock Rd,Blk 2,1.28901705678419,103.83994286096711,535.2413793103449,164.73684210526315,517.6896551724138,208.3859649122807,PEARL'S HILL,OTSZ01,OUTRAM,OT,CENTRAL REGION,CR
165,06169,Havelock Rd,River Pl Condo,1.28937078931125,103.83998944937589,550.4655172413793,230.859649122807,434.86206896551727,141.59649122807016,ROBERTSON QUAY,SRSZ01,SINGAPORE RIVER,SR,CENTRAL REGION,CR
166,06171,Upp Cross St,Opp State Ct,1.286101944,103.8425356,1665.2758620689656,678.7894736842105,847.1379310344828,327.7368421052632,PEARL'S HILL,OTSZ01,OUTRAM,OT,CENTRAL REGION,CR
167,06189,Havelock Rd,Ctrl Sq,1.28779136477868,103.84329428089559,213.36065573770492,72.86666666666666,322.40983606557376,115.48333333333333,CLARKE QUAY,SRSZ02,SINGAPORE RIVER,SR,CENTRAL REGION,CR
168,07011,Selegie Rd,Peace Ctr,1.30099699058522,103.8498101874305,1117.15,442.55,1077.05,402.2,SELEGIE,RCSZ08,ROCHOR,RC,CENTRAL REGION,CR
169,07021,Selegie Rd,Selegie Ctr,1.30324521574524,103.84995776766847,484.4,200.26666666666668,421.5833333333333,186.98333333333332,SELEGIE,RCSZ08,ROCHOR,RC,CENTRAL REGION,CR
170,07031,S'goon Rd,Tekka Ctr,1.30572083298412,103.85120583303191,3853.8166666666666,1986.2833333333333,2850.3,1375.7666666666667,FARRER PARK,RCSZ01,ROCHOR,RC,CENTRAL REGION,CR
171,07111,S'goon Rd,Broadway Hotel,1.30879366465919,103.8531751994068,2537.9,1544.35,1802.3833333333334,920.6666666666666,FARRER PARK,RCSZ01,ROCHOR,RC,CENTRAL REGION,CR
172,07211,S'goon Rd,Aft Farrer Pk Stn Exit G,1.31313747728456,103.8563561439714,3266.6190476190477,1433.4603174603174,1752.6349206349207,868.6666666666666,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
173,07221,S'goon Rd,Sri Vadapathira K Tp,1.314966,103.857819,579.4426229508197,222.68852459016392,546.7704918032787,226.50819672131146,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
174,07231,Kitchener Rd,Bef Tai Hoe Hotel,1.309658889,103.8573711,436.3114754098361,190.13333333333333,764.3934426229508,452.35,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
175,07241,Lavender St,Bef S'Goon Rd,1.31557142083242,103.85900616698896,53.3859649122807,19.24561403508772,67.64912280701755,24.842105263157894,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
176,07249,Lavender St,Aft Kempas Rd,1.315368056,103.8594669,184.66666666666666,69.94915254237289,237.81666666666666,99.50847457627118,BENDEMEER,KLSZ01,KALLANG,KL,CENTRAL REGION,CR
177,07319,Jln Besar,Aft Allenby Rd,1.31038833299803,103.85870666696984,813.9666666666667,382.3333333333333,1221.7666666666667,700.5333333333333,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
178,07329,Jln Besar,Hoa Nam Bldg,1.31284472583438,103.85989088288474,1497.1904761904761,630.6984126984127,1532.7460317460318,633.7777777777778,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
179,07331,Kitchener Rd,Aft King George's Ave,1.30824994545395,103.8589096071918,131.41071428571428,50.69090909090909,116.14285714285714,46.763636363636365,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
180,07351,Lavender St,ARC 380,1.31351833300073,103.86054527803076,605.3166666666667,239.01724137931035,609.7666666666667,256.2241379310345,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
181,07359,Lavender St,OPP ARC 380,1.31368253065979,103.86071451807119,482.8833333333333,191.61666666666667,505.26666666666665,189.65,KALLANG BAHRU,KLSZ08,KALLANG,KL,CENTRAL REGION,CR
182,07361,Lavender St,Bef Kallang Bahru,1.31167636068313,103.86189483728585,618.9833333333333,209.25862068965517,326.8666666666667,135.3448275862069,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
183,07369,Lavender St,Aft Kallang Bahru,1.31140805601851,103.86237888899062,673.85,229.53333333333333,975.2666666666667,305.45,KALLANG BAHRU,KLSZ08,KALLANG,KL,CENTRAL REGION,CR
184,07371,Lavender St,Aft Kallang Rd,1.30950750000455,103.86350138902452,1217.72131147541,409.031746031746,704.4426229508197,280.1904761904762,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
185,07379,Lavender St,Aperia/Bef Kallang Rd,1.31017336740849,103.86338225534827,516.4333333333333,166.35,1065.3166666666666,312.2,KALLANG BAHRU,KLSZ08,KALLANG,KL,CENTRAL REGION,CR
186,07419,Jln Besar,Opp Veerasamy Rd,1.30653024120879,103.8561630249311,1873.2295081967213,905.35,2075.4262295081967,1050.1166666666666,SUNGEI ROAD,RCSZ03,ROCHOR,RC,CENTRAL REGION,CR
187,07517,Bencoolen St,IBIS S'PORE ON BENCOOLEN,1.30145216158073,103.85247781934106,637.1666666666666,323.26666666666665,785.0666666666667,403.48333333333335,BENCOOLEN,RCSZ09,ROCHOR,RC,CENTRAL REGION,CR
188,07518,Bencoolen St,OPP NAFA CAMPUS 3,1.30095828368506,103.85211175034802,940.6333333333333,453.51666666666665,2348.65,1060.8166666666666,VICTORIA,RCSZ10,ROCHOR,RC,CENTRAL REGION,CR
189,07529,Jln Besar,JLN BESAR STN EXIT A,1.30431906266143,103.85501564257024,607.655737704918,293.6666666666667,616.0,257.6,SUNGEI ROAD,RCSZ03,ROCHOR,RC,CENTRAL REGION,CR
190,07531,Rochor Canal Rd,Rochor Stn,1.30365644370093,103.8525732326128,1844.6833333333334,772.0166666666667,1792.2666666666667,780.3,BENCOOLEN,RCSZ09,ROCHOR,RC,CENTRAL REGION,CR
191,07539,Sungei Rd,Opp Rochor Stn,1.30461300741211,103.8520009720951,642.6515151515151,332.1746031746032,762.1818181818181,363.58730158730157,LITTLE INDIA,RCSZ02,ROCHOR,RC,CENTRAL REGION,CR
192,07551,Rochor Rd,Fu Lu Shou Cplx,1.30171975809706,103.8546132267025,1883.225806451613,844.7777777777778,591.6612903225806,282.2063492063492,VICTORIA,RCSZ10,ROCHOR,RC,CENTRAL REGION,CR
193,07561,Middle Rd,Bef Waterloo St,1.29945446471936,103.85267983857253,163.16363636363636,62.32727272727273,11.4,3.818181818181818,VICTORIA,RCSZ10,ROCHOR,RC,CENTRAL REGION,CR
194,07569,Middle Rd,Aft Waterloo St,1.29949531348401,103.85301395376233,64.89830508474576,29.80701754385965,124.57627118644068,51.6140350877193,VICTORIA,RCSZ10,ROCHOR,RC,CENTRAL REGION,CR
195,07571,Middle Rd,SUNSHINE PLAZA,1.30063444632288,103.85114009314601,138.140350877193,53.91228070175438,12.12280701754386,5.192982456140351,BENCOOLEN,RCSZ09,ROCHOR,RC,CENTRAL REGION,CR
196,07589,Ophir Rd,Ch of Our Lady of Lourdes,1.30320609782822,103.85549999983388,178.6551724137931,74.80701754385964,404.32758620689657,147.08771929824562,ROCHOR CANAL,RCSZ04,ROCHOR,RC,CENTRAL REGION,CR
197,08011,Clemenceau Ave,Opp Haw Par Glass Twr,1.29706985017362,103.84361028672502,101.50877192982456,43.5,115.56140350877193,41.6,DHOBY GHAUT,MUSZ01,MUSEUM,MU,CENTRAL REGION,CR
198,08019,Clemenceau Ave,Aft Haw Par Glass Twr,1.29624633745957,103.84407009228418,181.01666666666668,81.93333333333334,166.51666666666668,96.95,FORT CANNING,MUSZ02,MUSEUM,MU,CENTRAL REGION,CR
199,08031,Penang Rd,Dhoby Ghaut Stn Exit B,1.29831153783592,103.8452569595532,2874.1311475409834,1205.0967741935483,1201.2295081967213,588.7096774193549,DHOBY GHAUT,MUSZ01,MUSEUM,MU,CENTRAL REGION,CR
200,08041,Orchard Rd,YMCA,1.29811014243867,103.84780636909545,1545.3,612.4833333333333,883.9666666666667,382.1,BRAS BASAH,MUSZ03,MUSEUM,MU,CENTRAL REGION,CR
201,08057,Orchard Rd,Dhoby Ghaut Stn,1.29930997279734,103.84529021429745,2463.3333333333335,1183.0833333333333,5612.816666666667,2356.1,DHOBY GHAUT,MUSZ01,MUSEUM,MU,CENTRAL REGION,CR
202,08058,Orchard Rd,Aft Dhoby Ghaut Stn,1.2989583431631,103.84654115271174,626.7833333333333,271.4,657.9,306.1,DHOBY GHAUT,MUSZ01,MUSEUM,MU,CENTRAL REGION,CR
203,08069,Bras Basah Rd,BENCOOLEN STN EXIT B,1.29821382250893,103.84936128375956,865.0833333333334,344.1333333333333,1865.8333333333333,682.7833333333333,BRAS BASAH,MUSZ03,MUSEUM,MU,CENTRAL REGION,CR
204,08079,Prinsep St,Sch of the Arts,1.29921444445586,103.84910329217985,456.25,173.9,283.8333333333333,109.63333333333334,DHOBY GHAUT,MUSZ01,MUSEUM,MU,CENTRAL REGION,CR
205,08111,Penang Rd,Winsland Hse,1.29986928715834,103.84093746088925,890.6666666666666,369.65,1016.4833333333333,405.71666666666664,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
206,08121,Somerset Rd,Somerset Stn,1.30027569326586,103.83877618459663,3005.1,1400.27868852459,1826.75,898.8688524590164,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
207,08137,Orchard Rd,Orchard Plaza,1.30073968408393,103.84100500816844,265.6666666666667,133.4,122.68333333333334,63.0,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
208,08138,Orchard Rd,Concorde Hotel S'pore,1.3004785730821,103.84184700607595,1246.9,598.3666666666667,1045.0,478.43333333333334,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
209,09011,Orchard Turn,Opp Ngee Ann City,1.30211335092372,103.83431672376756,855.578947368421,363.91803278688525,540.3859649122807,240.4262295081967,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
210,09022,Orchard Blvd,Bef Orchard Stn Exit B,1.30252834773643,103.83239784275958,3691.6724137931033,1792.9830508474577,823.551724137931,644.9322033898305,PATERSON,RVSZ02,RIVER VALLEY,RV,CENTRAL REGION,CR
211,09023,Orchard Turn,Opp Orchard Stn/ION,1.30323727330942,103.83254180023424,1178.9649122807018,565.8,300.49122807017545,175.35,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
212,09037,Orchard Rd,Opp Mandarin Orchard,1.3023400420296,103.83701253388183,1475.2333333333333,708.2,1611.35,809.65,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
213,09038,Orchard Rd,Opp Somerset Stn,1.30154262450563,103.83852481842337,1491.95,803.4833333333333,1576.85,794.0166666666667,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
214,09047,Orchard Rd,Orchard Stn/Tang Plaza,1.30446065207443,103.83294467208566,1311.9666666666667,762.6666666666666,3924.0,2058.7166666666667,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
215,09048,Orchard Rd,Orchard Stn/Lucky Plaza,1.30386684425114,103.83413070051408,2562.383333333333,1463.6,3670.9666666666667,1946.5666666666666,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
216,09059,Grange Rd,Natl Youth Council,1.30044251755834,103.83623804216019,747.4912280701755,359.5762711864407,478.63157894736844,227.4915254237288,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
217,09111,Orchard Blvd,Opp Four Seasons Hotel,1.30453752623147,103.82914529614989,1063.7118644067796,415.35593220338984,605.2203389830509,244.11864406779662,ONE TREE HILL,RVSZ01,RIVER VALLEY,RV,CENTRAL REGION,CR
218,09121,Orchard Blvd,Bef Tomlinson Rd,1.30397379238249,103.82699645124522,137.32758620689654,51.08771929824562,316.7413793103448,119.75438596491227,ONE TREE HILL,RVSZ01,RIVER VALLEY,RV,CENTRAL REGION,CR
219,09131,Grange Rd,Grange Residences,1.30391999998489,103.82333805603095,436.05172413793105,151.49122807017545,744.6206896551724,268.50877192982455,CHATSWORTH,TNSZ02,TANGLIN,TN,CENTRAL REGION,CR
220,09139,Grange Rd,Aft Cuscaden Rd,1.30419941874773,103.82354787581355,96.91071428571429,29.727272727272727,69.96428571428571,20.09090909090909,TANGLIN,ORSZ01,ORCHARD,OR,CENTRAL REGION,CR
221,09141,Napier Rd,British Council,1.30543500002797,103.82177666702269,296.50877192982455,102.56140350877193,204.2280701754386,62.96491228070175,RIDOUT,TNSZ03,TANGLIN,TN,CENTRAL REGION,CR
222,09149,Napier Rd,Opp British Council,1.30608981381948,103.8212215023314,192.3,78.60344827586206,201.01666666666668,75.96551724137932,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
223,09159,Tanglin Rd,Aft Tomlinson Rd,1.30602637557418,103.82568042620605,1023.05,360.9166666666667,699.5666666666667,214.93333333333334,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
224,09169,Orchard Rd,Delfi Orchard,1.3070135326348,103.82835507326037,1672.6,627.25,1146.8666666666666,439.9,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
225,09179,Orchard Rd,Royal Thai Embassy,1.30587966240898,103.83049004618626,1221.7,550.45,1672.0333333333333,738.6166666666667,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
226,09191,Tomlinson Rd,The Regent S'pore,1.30488653118311,103.82549755834486,375.8709677419355,118.6774193548387,393.51612903225805,124.75806451612904,TANGLIN,ORSZ01,ORCHARD,OR,CENTRAL REGION,CR
227,09212,Scotts Rd,Royal Plaza On Scotts,1.30702238421536,103.83265522662566,2142.866666666667,871.3968253968254,946.3166666666667,384.6190476190476,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
228,09213,Scotts Rd,Thong Teck Bldg,1.30783805600034,103.83305083303023,1487.6140350877192,639.8947368421053,596.9824561403509,221.12280701754386,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
229,09219,Scotts Rd,Far East Plaza,1.30731999685228,103.83316088291699,2464.233333333333,1065.9166666666667,3711.516666666667,1576.3666666666666,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
230,10009,Bt Merah Ctrl,Bt Merah Int,1.28210155945393,103.81722480263163,5001.333333333333,1543.8484848484848,4795.272727272727,1537.6969696969697,BUKIT MERAH,BMSZ02,BUKIT MERAH,BM,CENTRAL REGION,CR
231,10011,New Bridge Rd,BEF NEIL RD,1.2777380589964,103.83749709165197,620.063492063492,149.85,877.8730158730159,207.5,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
232,10017,Eu Tong Sen St,Aft Hosp Dr,1.27832046633393,103.83762574759974,1480.295081967213,290.18333333333334,789.9016393442623,209.16666666666666,SINGAPORE GENERAL HOSPITAL,BMSZ05,BUKIT MERAH,BM,CENTRAL REGION,CR
233,10018,Eu Tong Sen St,Outram Pk Stn Exit F/SGH,1.27900819665099,103.83860360621959,1498.6666666666667,185.46666666666667,2273.1833333333334,568.2666666666667,SINGAPORE GENERAL HOSPITAL,BMSZ05,BUKIT MERAH,BM,CENTRAL REGION,CR
234,10021,Neil Rd,Blk 3,1.27744837946643,103.83838894560753,271.31666666666666,100.18333333333334,368.18333333333334,126.75,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
235,10041,Kg Bahru Rd,BEF KAMPONG BAHRU TER,1.27605834770353,103.83519065305671,1470.936507936508,518.2950819672132,2021.3809523809523,766.360655737705,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
236,10049,Kg Bahru Rd,OPP KAMPONG BAHRU TER,1.27623302424393,103.83483786772155,1320.5333333333333,501.71666666666664,912.9166666666666,290.7,SINGAPORE GENERAL HOSPITAL,BMSZ05,BUKIT MERAH,BM,CENTRAL REGION,CR
237,10051,Jln Bt Merah,Blk 149,1.2774116353284,103.83214410914843,511.65,178.31666666666666,619.25,254.91666666666666,KAMPONG TIONG BAHRU,BMSZ11,BUKIT MERAH,BM,CENTRAL REGION,CR
